Scenario,Epoch,TrainAcc,TestAcc,Loss,CommFwdBytes,CommBwdBytes,ClientTimeFwd,ClientTimeBwd,ServerTimeFwd,ServerTimeBwd,CommTimeWall,TotalTime,PeakGPUMemMB
DGL_1_1,5,66.0580,64.9800,1.9008,1638400000,0,6.1849,6.1849,6.4085,6.4085,1.8075,26.9944,761.08
DGL_1_1,6,68.9000,70.0700,1.7568,1638400000,0,6.3688,6.3688,6.3769,6.3769,1.8448,27.3363,761.08
DGL_1_1,7,71.3880,63.4300,1.6355,1638400000,0,6.2122,6.2122,6.4077,6.4077,1.8101,27.0499,761.08
DGL_1_1,8,73.0580,67.9300,1.5441,1638400000,0,6.1201,6.1201,6.3313,6.3313,1.8077,26.7104,761.08
DGL_1_1,9,74.7840,71.0500,1.4632,1638400000,0,6.1524,6.1524,6.3615,6.3615,1.7820,26.8099,761.08
DGL_1_1,10,75.9380,68.9600,1.3992,1638400000,0,7.2260,7.2260,6.4423,6.4423,1.9997,29.3363,761.08
DGL_1_1,11,77.1140,73.3700,1.3431,1638400000,0,6.1997,6.1997,6.4055,6.4055,1.8177,27.0280,761.08
DGL_1_1,12,78.0840,75.0400,1.2935,1638400000,0,6.3318,6.3318,6.3794,6.3794,1.8454,27.2679,761.08
DGL_1_1,13,78.8780,74.7500,1.2476,1638400000,0,6.7335,6.7335,6.3982,6.3982,1.8031,28.0666,761.08
DGL_1_1,14,79.7240,73.8200,1.2047,1638400000,0,6.2461,6.2461,6.4571,6.4571,1.8116,27.2181,761.08
DGL_1_1,15,80.3120,70.9600,1.1703,1638400000,0,6.2641,6.2641,6.4108,6.4108,1.8168,27.1665,761.08
DGL_1_1,16,80.6360,73.2200,1.1386,1638400000,0,7.2740,7.2740,6.4933,6.4933,2.0134,29.5481,761.08
DGL_1_1,17,81.5660,77.0900,1.0966,1638400000,0,6.2380,6.2380,6.3983,6.3983,1.7939,27.0666,761.08
DGL_1_1,18,82.2360,70.7300,1.0636,1638400000,0,6.3325,6.3325,6.4068,6.4068,1.8056,27.2843,761.08
DGL_1_1,19,82.7560,78.0100,1.0356,1638400000,0,6.3145,6.3145,6.3728,6.3728,1.8489,27.2236,761.08
DGL_1_1,20,83.3180,71.9600,1.0065,1638400000,0,6.1702,6.1702,6.3375,6.3375,1.7819,26.7974,761.08
DGL_1_1,21,83.7060,74.8400,0.9730,1638400000,0,6.5374,6.5374,6.3866,6.3866,1.8200,27.6680,761.08
DGL_1_1,22,84.1300,77.7500,0.9529,1638400000,0,6.1748,6.1748,6.3586,6.3586,1.7883,26.8551,761.08
DGL_1_1,23,84.4080,78.0900,0.9330,1638400000,0,6.4126,6.4126,6.3935,6.3935,1.8639,27.4761,761.08
DGL_1_1,24,84.8520,77.0500,0.9118,1638400000,0,6.9564,6.9564,6.4322,6.4322,1.8129,28.5901,761.08
DGL_1_1,25,85.2300,77.4200,0.8900,1638400000,0,6.1761,6.1761,6.4009,6.4009,1.8341,26.9881,761.08
DGL_1_1,26,85.5720,74.4100,0.8594,1638400000,0,6.6692,6.6692,6.4325,6.4325,1.8335,28.0368,761.08
DGL_1_1,27,85.8000,76.7200,0.8545,1638400000,0,7.0949,7.0949,6.4478,6.4478,1.9241,29.0095,761.08
DGL_1_1,28,86.1600,79.6200,0.8319,1638400000,0,6.7802,6.7802,6.3987,6.3987,1.9138,28.2717,761.08
DGL_1_1,29,86.4200,80.8300,0.8182,1638400000,0,6.3097,6.3097,6.3616,6.3616,1.8302,27.1729,761.08
DGL_1_1,30,86.7000,81.2200,0.7971,1638400000,0,6.1578,6.1578,6.3368,6.3368,1.7988,26.7881,761.08
DGL_1_1,31,87.1220,80.6300,0.7803,1638400000,0,7.2838,7.2838,6.5051,6.5051,2.0244,29.6022,761.08
DGL_1_1,32,87.2780,81.5100,0.7719,1638400000,0,6.3356,6.3356,6.4098,6.4098,1.8384,27.3292,761.08
DGL_1_1,33,87.6500,80.1900,0.7528,1638400000,0,6.5085,6.5085,6.4503,6.4503,1.8580,27.7757,761.08
DGL_1_1,34,87.7820,81.5900,0.7382,1638400000,0,7.3080,7.3080,6.5150,6.5150,2.0464,29.6923,761.08
DGL_1_1,35,88.0060,81.2000,0.7264,1638400000,0,6.2937,6.2937,6.3600,6.3600,1.8238,27.1313,761.08
DGL_1_1,36,88.5180,82.2900,0.6970,1638400000,0,6.2580,6.2580,6.3300,6.3300,1.8219,26.9977,761.08
DGL_1_1,37,88.3980,80.0800,0.7033,1638400000,0,6.2375,6.2375,6.4162,6.4162,1.8311,27.1385,761.08
DGL_1_1,38,88.4740,80.7300,0.6898,1638400000,0,6.2005,6.2005,6.4006,6.4006,1.8089,27.0111,761.08
DGL_1_1,39,89.0880,80.4000,0.6718,1638400000,0,6.1786,6.1786,6.3683,6.3683,1.8002,26.8940,761.08
DGL_1_1,40,89.1180,78.8300,0.6632,1638400000,0,6.3788,6.3788,6.4240,6.4240,1.8183,27.4239,761.08
DGL_1_1,41,89.4520,81.5100,0.6413,1638400000,0,7.2527,7.2527,6.4431,6.4431,2.0170,29.4087,761.08
DGL_1_1,42,89.5040,80.8600,0.6370,1638400000,0,6.3626,6.3626,6.3624,6.3624,1.8350,27.2850,761.08
DGL_1_1,43,89.7160,82.6800,0.6247,1638400000,0,6.6878,6.6878,6.4100,6.4100,1.9019,28.0975,761.08
DGL_1_1,44,89.7820,80.3900,0.6222,1638400000,0,6.2199,6.2199,6.3461,6.3461,1.8273,26.9592,761.08
DGL_1_1,45,90.2160,77.6100,0.6018,1638400000,0,6.2560,6.2560,6.3765,6.3765,1.8291,27.0942,761.08
DGL_1_1,46,90.2460,80.5200,0.5968,1638400000,0,6.4457,6.4457,6.4145,6.4145,1.8628,27.5832,761.08
DGL_1_1,47,90.4300,84.0900,0.5906,1638400000,0,6.3551,6.3551,6.5555,6.5555,1.8246,27.6456,761.08
DGL_1_1,48,90.7960,81.5800,0.5745,1638400000,0,6.7612,6.7612,6.6214,6.6214,1.8429,28.6082,761.08
DGL_1_1,49,90.7440,82.6500,0.5687,1638400000,0,6.4300,6.4300,6.6225,6.6225,1.8791,27.9840,761.08
DGL_1_1,50,90.7920,85.1200,0.5587,1638400000,0,6.3976,6.3976,6.5717,6.5717,1.8751,27.8138,761.08
Std_1_1,1,32.7140,45.2800,1.7967,1638400000,1638400000,4.0662,8.4629,4.3996,5.7485,1.9597,24.6369,1059.16
Std_1_1,2,48.0220,54.3200,1.4058,1638400000,1638400000,3.8020,8.3910,4.1212,5.4346,1.9399,23.6887,1059.16
Std_1_1,3,55.5260,57.4700,1.2167,1638400000,1638400000,3.8725,8.4382,4.1994,7.0630,1.9382,25.5114,1059.16
Std_1_1,4,60.6700,59.9200,1.0864,1638400000,1638400000,3.7995,8.4381,4.1127,5.8412,1.9222,24.1137,1059.16
Std_1_1,5,64.7320,63.9600,0.9826,1638400000,1638400000,3.7783,8.3562,4.1067,5.3829,1.9012,23.5252,1059.16
Std_1_1,6,67.3280,67.7700,0.9152,1638400000,1638400000,3.8514,8.3396,4.1902,5.3938,1.9313,23.7063,1059.16
Std_1_1,7,69.6780,68.7300,0.8503,1638400000,1638400000,3.8301,8.3991,4.1583,5.4727,1.9386,23.7988,1059.16
Std_1_1,8,71.5240,68.8200,0.8030,1638400000,1638400000,3.8289,8.3165,4.1552,5.3578,1.9505,23.6089,1059.16
Std_1_1,9,73.3300,72.7200,0.7561,1638400000,1638400000,3.8609,8.3930,4.2001,5.4417,1.9510,23.8467,1059.16
Std_1_1,10,74.8240,74.3900,0.7124,1638400000,1638400000,3.7707,8.4270,4.0986,5.4906,1.9183,23.7053,1059.16
Std_1_1,11,76.2160,73.0900,0.6757,1638400000,1638400000,3.7972,8.3779,4.1221,5.4543,1.9214,23.6729,1059.16
Std_1_1,12,77.7380,73.1200,0.6357,1638400000,1638400000,3.7459,8.4044,4.0633,5.4852,1.9098,23.6086,1059.16
Std_1_1,13,78.6340,72.9000,0.6132,1638400000,1638400000,3.8224,8.3323,4.1473,5.3823,1.9314,23.6156,1059.16
Std_1_1,14,79.2180,73.1200,0.5951,1638400000,1638400000,3.7946,8.4148,4.1193,5.4692,1.9053,23.7032,1059.16
Std_1_1,15,80.3260,76.5800,0.5611,1638400000,1638400000,4.7460,8.4189,5.1480,5.6534,2.1182,26.0846,1059.16
Std_1_1,16,81.4500,76.6200,0.5351,1638400000,1638400000,3.7983,8.4438,4.1153,6.7998,1.9340,25.0913,1059.16
Std_1_1,17,81.7940,75.6700,0.5186,1638400000,1638400000,3.8234,8.3717,4.1496,5.4426,1.9181,23.7054,1059.16
Std_1_1,18,82.4200,80.4700,0.5045,1638400000,1638400000,3.7862,8.4075,4.1043,5.4092,1.9159,23.6231,1059.16
Std_1_1,19,83.0540,76.1500,0.4830,1638400000,1638400000,3.8140,8.4575,4.1377,5.7025,1.9197,24.0315,1059.16
Std_1_1,20,83.3520,78.9600,0.4684,1638400000,1638400000,3.8255,8.4329,4.1518,5.4917,1.9385,23.8404,1059.16
Std_1_1,21,84.3840,79.3100,0.4516,1638400000,1638400000,3.8034,8.4938,4.1141,5.5347,1.9525,23.8986,1059.16
Std_1_1,22,84.7760,80.0600,0.4342,1638400000,1638400000,4.3209,8.4952,4.6905,5.5372,2.0137,25.0575,1059.16
Std_1_1,23,85.3580,81.9800,0.4252,1638400000,1638400000,3.8382,8.4907,4.1628,5.5169,1.9376,23.9462,1059.16
Std_1_1,24,85.8300,79.3200,0.4094,1638400000,1638400000,4.6644,8.5274,5.0748,5.5991,2.0767,25.9423,1059.16
Std_1_1,25,86.1480,79.9600,0.3978,1638400000,1638400000,3.8681,8.4009,4.1977,5.4535,1.9840,23.9041,1059.16
Std_1_1,26,86.5020,82.1400,0.3848,1638400000,1638400000,3.8633,8.4713,4.2004,5.5388,1.9398,24.0137,1059.16
Std_1_1,27,86.7400,82.2800,0.3756,1638400000,1638400000,3.8466,8.3932,4.1670,5.5806,1.9534,23.9408,1059.16
Std_1_1,28,87.2780,81.8100,0.3619,1638400000,1638400000,3.7800,8.3850,4.1120,5.3697,1.9033,23.5500,1059.16
Std_1_1,29,87.5220,82.4800,0.3577,1638400000,1638400000,3.7740,8.4338,4.0940,5.4865,1.9127,23.7011,1059.16
Std_1_1,30,88.2620,83.4900,0.3386,1638400000,1638400000,3.9088,8.3336,4.2462,5.3825,1.9305,23.8016,1059.16
Std_1_1,31,88.2880,81.8700,0.3350,1638400000,1638400000,3.8361,8.4359,4.1685,5.4903,1.9361,23.8669,1059.16
Std_1_1,32,88.6380,79.7200,0.3268,1638400000,1638400000,3.8241,8.2958,4.1498,5.3591,1.8944,23.5231,1059.16
Std_1_1,33,88.8140,81.5900,0.3193,1638400000,1638400000,3.9608,8.3239,4.3033,5.3586,1.9500,23.8965,1059.16
Std_1_1,34,89.2040,83.5000,0.3088,1638400000,1638400000,3.7916,8.4857,4.1070,5.5091,1.9353,23.8286,1059.16
Std_1_1,35,89.5000,82.6300,0.3001,1638400000,1638400000,3.7276,8.4802,4.0418,5.5126,1.9062,23.6684,1059.16
Std_1_1,36,89.7860,82.1000,0.2911,1638400000,1638400000,3.8015,8.5105,4.1245,5.5390,1.9409,23.9164,1059.16
Std_1_1,37,90.0060,82.2200,0.2860,1638400000,1638400000,3.7932,8.4071,4.1140,5.4650,1.8889,23.6683,1059.16
Std_1_1,38,90.2160,79.9800,0.2778,1638400000,1638400000,3.8539,8.4571,4.1907,5.5003,1.9361,23.9380,1059.16
Std_1_1,39,90.3900,80.7300,0.2703,1638400000,1638400000,4.4180,8.4413,4.8015,5.5214,2.0439,25.2261,1059.16
Std_1_1,40,90.8840,84.4800,0.2607,1638400000,1638400000,3.8767,8.3429,4.2179,5.3894,1.9432,23.7700,1059.16
Std_1_1,41,90.9060,83.6900,0.2563,1638400000,1638400000,3.9710,8.4144,4.3141,5.5453,1.9552,24.2000,1059.16
Std_1_1,42,90.9580,81.9300,0.2520,1638400000,1638400000,3.7461,8.4338,4.0654,5.4533,1.9352,23.6338,1059.16
Std_1_1,43,91.3760,84.0400,0.2461,1638400000,1638400000,3.8689,8.4589,4.2087,5.4977,1.9369,23.9709,1059.16
Std_1_1,44,91.5400,82.9000,0.2406,1638400000,1638400000,3.7246,8.4084,4.0448,5.4567,1.9055,23.5400,1059.16
Std_1_1,45,91.8000,82.4500,0.2307,1638400000,1638400000,3.7249,8.4807,4.0450,5.8150,1.9082,23.9738,1059.16
Std_1_1,46,91.8780,83.3700,0.2272,1638400000,1638400000,4.0025,8.4252,4.3428,6.0998,1.9662,24.8367,1059.16
Std_1_1,47,92.1600,83.0100,0.2218,1638400000,1638400000,5.0252,8.4361,5.4577,5.4805,2.1652,26.5647,1059.16
Std_1_1,48,92.3540,83.0600,0.2121,1638400000,1638400000,4.3427,8.3864,4.7201,6.2241,2.0109,25.6842,1059.16
Std_1_1,49,92.5960,84.1400,0.2118,1638400000,1638400000,3.7934,8.4710,4.1198,7.2140,1.9120,25.5102,1059.16
Std_1_1,50,92.6860,81.3700,0.2063,1638400000,1638400000,3.8757,8.3881,4.2092,5.8739,1.9383,24.2852,1059.16
